,Date,load
48332,2019-05-19,1669.1161509402737
48333,2019-05-19,1673.5610141214565
48334,2019-05-19,1678.0058773026976
48335,2019-05-19,1682.4507404839096
48336,2019-05-19,1686.8956036651216
48337,2019-05-19,1688.2973017883196
48338,2019-05-19,1689.6989999114885
48339,2019-05-19,1691.1006980347447
48340,2019-05-19,1692.5023961579427
48341,2019-05-19,1702.0251759728126
48342,2019-05-19,1711.5479557877406
48343,2019-05-19,1721.0707356026687
48344,2019-05-19,1730.5935154175677
48345,2019-05-19,1738.6220178432413
48346,2019-05-19,1746.6505202688568
48347,2019-05-19,1754.6790226945595
48348,2019-05-19,1762.7075251202332
48349,2019-05-19,1765.6501768229937
48350,2019-05-19,1768.5928285257833
48351,2019-05-19,1771.5354802285729
48352,2019-05-19,1774.4781319313333
48353,2019-05-19,1777.3505668298167
48354,2019-05-19,1780.223001728271
48355,2019-05-19,1783.0954366267542
48356,2019-05-19,1785.9678715252085
48357,2019-05-19,1785.9211419978528
48358,2019-05-19,1785.874412470468
48359,2019-05-19,1785.8276829431124
48360,2019-05-19,1785.7809534157277
48361,2019-05-19,1785.018756605161
48362,2019-05-19,1784.256559794565
48363,2019-05-19,1783.494362983969
48364,2019-05-19,1782.7321661733731
48365,2019-05-19,1778.8585603821266
48366,2019-05-19,1774.9849545909092
48367,2019-05-19,1771.1113487996627
48368,2019-05-19,1767.2377430084161
48369,2019-05-19,1764.1850996470603
48370,2019-05-19,1761.1324562857335
48371,2019-05-19,1758.0798129244358
48372,2019-05-19,1755.027169563109
48373,2019-05-19,1753.4380781387736
48374,2019-05-19,1751.8489867143799
48375,2019-05-19,1750.2598952900153
48376,2019-05-19,1748.6708038656216
48377,2019-05-19,1744.1520830105292
48378,2019-05-19,1739.6333621554077
48379,2019-05-19,1735.114641300257
48380,2019-05-19,1730.5959204451356
48381,2019-05-19,1723.1990301046462
48382,2019-05-19,1721.5352146750956
48383,2019-05-19,1726.7917926569062
53760,2019-07-15,2099.9538889858813
53761,2019-07-15,2091.754161015415
53762,2019-07-15,2083.5544330449193
53763,2019-07-15,2075.3547050743946
53764,2019-07-15,2067.15497710387
53765,2019-07-15,2059.553973631613
53766,2019-07-15,2051.9529701593565
53767,2019-07-15,2044.3519666870416
53768,2019-07-15,2036.7509632147558
53769,2019-07-15,2037.9901413477492
53770,2019-07-15,2039.2293194807135
53771,2019-07-15,2040.4684976137069
53772,2019-07-15,2041.7076757467003
53773,2019-07-15,2043.4704056981427
53774,2019-07-15,2045.2331356495852
53775,2019-07-15,2046.9958656010567
53776,2019-07-15,2048.758595552499
53777,2019-07-15,2048.609670808597
53778,2019-07-15,2048.4607460646075
53779,2019-07-15,2048.3118213206762
53780,2019-07-15,2048.162896576716
53781,2019-07-15,2048.93429856273
53782,2019-07-15,2049.705700548744
53783,2019-07-15,2050.477102534729
53784,2019-07-15,2051.248504520743
53785,2019-07-15,2057.835164716351
53786,2019-07-15,2064.4218249119876
53787,2019-07-15,2071.0084851075953
53788,2019-07-15,2077.595145303232
53789,2019-07-15,2089.8234563003643
53790,2019-07-15,2102.0517672974966
53791,2019-07-15,2114.2800782945997
53792,2019-07-15,2126.508389291732
53793,2019-07-15,2140.355257364572
53794,2019-07-15,2154.2021254374413
53795,2019-07-15,2168.0489935102523
53796,2019-07-15,2181.8958615830925
53797,2019-07-15,2193.205060720473
53798,2019-07-15,2204.5142598579405
53799,2019-07-15,2215.82345899535
53800,2019-07-15,2227.1326581327594
53801,2019-07-15,2238.2299561009568
53802,2019-07-15,2249.3272540691833
53803,2019-07-15,2260.4245520373806
53804,2019-07-15,2271.5218500056653
53805,2019-07-15,2285.3201528885984
53806,2019-07-15,2299.1184557714732
53807,2019-07-15,2312.9167586544063
53808,2019-07-15,2326.7150615373394
53809,2019-07-15,2340.359492096177
53810,2019-07-15,2354.003922654956
53811,2019-07-15,2367.6483532137645
53812,2019-07-15,2381.292783772602
53813,2019-07-15,2381.4092770169955
53814,2019-07-15,2381.525770261389
53815,2019-07-15,2381.6422635058116
53816,2019-07-15,2381.758756750205
53817,2019-07-15,2374.0133323280606
53818,2019-07-15,2366.267907905887
53819,2019-07-15,2358.5224834837427
53820,2019-07-15,2350.777059061569
53821,2019-07-15,2285.3108182716533
53822,2019-07-15,2219.844577481679
53823,2019-07-15,2154.378336691734
53824,2019-07-15,2088.9120959018182
53825,2019-07-15,2050.7211353530292
53826,2019-07-15,2012.5301748042402
53827,2019-07-15,1974.3392142554512
53828,2019-07-15,1936.1482537066622
53829,2019-07-15,1941.6456604608684
53830,2019-07-15,1947.1430672150746
53831,2019-07-15,1952.6404739692225
53832,2019-07-15,1958.1378807233996
53833,2019-07-15,1964.0735699205252
53834,2019-07-15,1970.0092591176508
53835,2019-07-15,1975.9449483147473
53836,2019-07-15,1981.880637511873
53837,2019-07-15,1992.6472500179661
53838,2019-07-15,2003.4138625240594
53839,2019-07-15,2014.1804750301235
53840,2019-07-15,2024.9470875362167
53841,2019-07-15,2038.2673254768306
53842,2019-07-15,2051.5875634174445
53843,2019-07-15,2064.907801358
53844,2019-07-15,2078.228039298614
53845,2019-07-15,2079.149263981206
53846,2019-07-15,2080.070488663885
53847,2019-07-15,2080.991713346506
53848,2019-07-15,2081.912938029127
53849,2019-07-15,2075.2390098960605
53850,2019-07-15,2068.5650817630813
53851,2019-07-15,2061.8911536300147
53852,2019-07-15,2055.2172254969773
53853,2019-07-15,2204.4568795007654
53854,2019-07-15,2223.6857443676563
53855,2019-07-15,2224.9024897456984
53856,2019-07-16,1895.372519426397
53857,2019-07-16,1903.5230895611749
53858,2019-07-16,1911.6736596959236
53859,2019-07-16,1919.8242298306723
53860,2019-07-16,1927.97479996545
53861,2019-07-16,1929.9644730777654
53862,2019-07-16,1931.9541461900517
53863,2019-07-16,1933.943819302338
53864,2019-07-16,1935.9334924146533
53865,2019-07-16,1938.2797694435285
53866,2019-07-16,1940.6260464724037
53867,2019-07-16,1942.9723235012789
53868,2019-07-16,1945.3186005301832
53869,2019-07-16,1989.3859377379704
53870,2019-07-16,2033.4532749457576
53871,2019-07-16,2077.5206121535157
53872,2019-07-16,2121.587949361332
53873,2019-07-16,2124.8640598059865
53874,2019-07-16,2128.140170250612
53875,2019-07-16,2131.4162806952663
53876,2019-07-16,2134.6923911398917
53877,2019-07-16,2074.522151840414
53878,2019-07-16,2014.3519125409657
53879,2019-07-16,1954.1816732414882
53880,2019-07-16,1894.0114339419815
53881,2019-07-16,1893.3961551246466
53882,2019-07-16,1892.7808763072826
53883,2019-07-16,1892.1655974899768
53884,2019-07-16,1891.5503186726419
53885,2019-07-16,1909.3338136880775
53886,2019-07-16,1927.117308703484
53887,2019-07-16,1944.9008037189196
53888,2019-07-16,1962.6842987343553
53889,2019-07-16,1982.953049681324
53890,2019-07-16,2003.221800628322
53891,2019-07-16,2023.4905515752907
53892,2019-07-16,2043.7593025223177
53893,2019-07-16,2057.576177496463
53894,2019-07-16,2071.3930524705793
53895,2019-07-16,2085.2099274447246
53896,2019-07-16,2099.02680241887
53897,2019-07-16,2117.0417331419303
53898,2019-07-16,2135.0566638649907
53899,2019-07-16,2153.071594588022
53900,2019-07-16,2171.0865253111115
53901,2019-07-16,2187.0680518249865
53902,2019-07-16,2203.0495783388615
53903,2019-07-16,2219.0311048527365
53904,2019-07-16,2235.0126313665824
53905,2019-07-16,2241.702369507053
53906,2019-07-16,2248.3921076475817
53907,2019-07-16,2255.081845788023
53908,2019-07-16,2261.771583928523
53909,2019-07-16,2252.6600942073565
53910,2019-07-16,2243.548604486161
53911,2019-07-16,2234.4371147650236
53912,2019-07-16,2225.325625043857
53913,2019-07-16,2216.2110774443718
53914,2019-07-16,2207.0965298448573
53915,2019-07-16,2197.981982245343
53916,2019-07-16,2188.8674346458283
53917,2019-07-16,2196.2461086141993
53918,2019-07-16,2203.6247825825412
53919,2019-07-16,2211.0034565509413
53920,2019-07-16,2218.3821305193123
53921,2019-07-16,2215.43629331814
53922,2019-07-16,2212.4904561169387
53923,2019-07-16,2209.5446189157956
53924,2019-07-16,2206.598781714565
53925,2019-07-16,2204.774238661892
53926,2019-07-16,2202.94969560919
53927,2019-07-16,2201.1251525564876
53928,2019-07-16,2199.3006095037854
53929,2019-07-16,2192.6284772887593
53930,2019-07-16,2185.9563450737332
53931,2019-07-16,2179.2842128587363
53932,2019-07-16,2172.6120806437684
53933,2019-07-16,2167.9529070024437
53934,2019-07-16,2163.29373336109
53935,2019-07-16,2158.634559719736
53936,2019-07-16,2153.9753860784112
53937,2019-07-16,2157.6599687817798
53938,2019-07-16,2161.344551485119
53939,2019-07-16,2165.0291341884295
53940,2019-07-16,2168.7137168917398
53941,2019-07-16,2165.935355414258
53942,2019-07-16,2163.1569939367764
53943,2019-07-16,2160.3786324592365
53944,2019-07-16,2157.6002709817258
53945,2019-07-16,2154.6666747546114
53946,2019-07-16,2151.733078527468
53947,2019-07-16,2148.7994823003537
53948,2019-07-16,2145.8658860732394
53949,2019-07-16,2115.7030679943564
53950,2019-07-16,2127.805222779658
53951,2019-07-16,2131.439116979338
53952,2019-07-17,1983.0759281228238
53953,2019-07-17,1983.793677137961
53954,2019-07-17,1984.5114261530398
53955,2019-07-17,1985.2291751681478
53956,2019-07-17,1985.9469241832267
53957,2019-07-17,1980.5681265623716
53958,2019-07-17,1975.1893289415748
53959,2019-07-17,1969.8105313207197
53960,2019-07-17,1964.4317336998938
53961,2019-07-17,1950.5007495195896
53962,2019-07-17,1936.5697653393145
53963,2019-07-17,1922.6387811590103
53964,2019-07-17,1908.7077969787933
53965,2019-07-17,1902.9214443725068
53966,2019-07-17,1897.1350917662785
53967,2019-07-17,1891.348739160021
53968,2019-07-17,1885.5623865537927
53969,2019-07-17,1887.9571511223621
53970,2019-07-17,1890.3519156909024
53971,2019-07-17,1892.7466802594718
53972,2019-07-17,1895.1414448280702
53973,2019-07-17,1895.815969201387
53974,2019-07-17,1896.4904935747618
53975,2019-07-17,1897.1650179480785
53976,2019-07-17,1897.8395423214533
53977,2019-07-17,1886.6245504811232
53978,2019-07-17,1875.409558640793
53979,2019-07-17,1864.1945668004919
53980,2019-07-17,1852.9795749601617
53981,2019-07-17,1848.7276185135997
53982,2019-07-17,1844.4756620670378
53983,2019-07-17,1840.2237056204758
53984,2019-07-17,1835.971749173972
53985,2019-07-17,1835.7402781621786
53986,2019-07-17,1835.5088071504142
53987,2019-07-17,1835.2773361386498
53988,2019-07-17,1835.0458651268564
53989,2019-07-17,1837.9696800748643
53990,2019-07-17,1840.8934950228431
53991,2019-07-17,1843.817309970851
53992,2019-07-17,1846.7411249188008
53993,2019-07-17,1853.2453334517195
53994,2019-07-17,1859.7495419846673
53995,2019-07-17,1866.253750517586
53996,2019-07-17,1872.7579590505047
53997,2019-07-17,1885.9957280887756
53998,2019-07-17,1899.2334971270466
53999,2019-07-17,1912.4712661653175
54000,2019-07-17,1925.7090352036175
54001,2019-07-17,1943.4619160151342
54002,2019-07-17,1961.2147968266509
54003,2019-07-17,1978.9676776381675
54004,2019-07-17,1996.7205584497133
54005,2019-07-17,2016.6997809937166
54006,2019-07-17,2036.6790035376907
54007,2019-07-17,2056.658226081694
54008,2019-07-17,2076.637448625639
54009,2019-07-17,2101.5803932989656
54010,2019-07-17,2126.523337972292
54011,2019-07-17,2151.466282645619
54012,2019-07-17,2176.4092273189453
54013,2019-07-17,2190.0287038298266
54014,2019-07-17,2203.6481803407078
54015,2019-07-17,2217.267656851618
54016,2019-07-17,2230.88713336247
54017,2019-07-17,2233.0053446808597
54018,2019-07-17,2235.123555999249
54019,2019-07-17,2237.2417673175805
54020,2019-07-17,2239.359978635941
54021,2019-07-17,2233.4631420224323
54022,2019-07-17,2227.5663054089528
54023,2019-07-17,2221.669468795473
54024,2019-07-17,2215.7726321819646
54025,2019-07-17,2207.754355218145
54026,2019-07-17,2199.7360782542964
54027,2019-07-17,2191.717801290506
54028,2019-07-17,2183.6995243266865
54029,2019-07-17,2186.265264621703
54030,2019-07-17,2188.8310049167194
54031,2019-07-17,2191.3967452116776
54032,2019-07-17,2193.962485506665
54033,2019-07-17,2192.772318721545
54034,2019-07-17,2191.5821519364254
54035,2019-07-17,2190.3919851512765
54036,2019-07-17,2189.2018183661276
54037,2019-07-17,2184.463278943993
54038,2019-07-17,2179.7247395218583
54039,2019-07-17,2174.9862000996945
54040,2019-07-17,2170.24766067756
54041,2019-07-17,2165.3644526463468
54042,2019-07-17,2160.4812446151336
54043,2019-07-17,2155.5980365839496
54044,2019-07-17,2150.7148285527364
54045,2019-07-17,2197.7975674921763
54046,2019-07-17,2196.16082817642
54047,2019-07-17,2195.6190908326535
54048,2019-07-18,1869.8696169531322
54049,2019-07-18,1861.5326291420788
54050,2019-07-18,1853.1956413310545
54051,2019-07-18,1844.858653519972
54052,2019-07-18,1836.5216657089186
54053,2019-07-18,1811.2286118549819
54054,2019-07-18,1785.9355580010451
54055,2019-07-18,1760.6425041471084
54056,2019-07-18,1735.3494502931717
54057,2019-07-18,1733.5187606256513
54058,2019-07-18,1731.688070958131
54059,2019-07-18,1729.8573812906106
54060,2019-07-18,1728.0266916230903
54061,2019-07-18,1723.1494721791823
54062,2019-07-18,1718.2722527352453
54063,2019-07-18,1713.3950332913373
54064,2019-07-18,1708.5178138474876
54065,2019-07-18,1711.18267232168
54066,2019-07-18,1713.8475307959307
54067,2019-07-18,1716.5123892701522
54068,2019-07-18,1719.1772477443737
54069,2019-07-18,1729.1793688659964
54070,2019-07-18,1739.181489987619
54071,2019-07-18,1749.1836111092416
54072,2019-07-18,1759.1857322308642
54073,2019-07-18,1763.384417875408
54074,2019-07-18,1767.5831035199808
54075,2019-07-18,1771.7817891645245
54076,2019-07-18,1775.9804748090683
54077,2019-07-18,1774.3920196703402
54078,2019-07-18,1772.803564531554
54079,2019-07-18,1771.215109392826
54080,2019-07-18,1769.626654254098
54081,2019-07-18,1769.7261986101512
54082,2019-07-18,1769.8257429661753
54083,2019-07-18,1769.9252873222576
54084,2019-07-18,1770.0248316782818
54085,2019-07-18,1774.9035042723117
54086,2019-07-18,1779.7821768663125
54087,2019-07-18,1784.6608494603133
54088,2019-07-18,1789.5395220543433
54089,2019-07-18,1793.9880323216203
54090,2019-07-18,1798.4365425888973
54091,2019-07-18,1802.8850528561743
54092,2019-07-18,1807.3335631234513
54093,2019-07-18,1807.8389356599073
54094,2019-07-18,1808.344308196305
54095,2019-07-18,1808.8496807327028
54096,2019-07-18,1809.3550532691297
54097,2019-07-18,1823.9955850032275
54098,2019-07-18,1838.636116737296
54099,2019-07-18,1853.2766484713939
54100,2019-07-18,1867.9171802054334
54101,2019-07-18,1894.8425382386486
54102,2019-07-18,1921.7678962718346
54103,2019-07-18,1948.6932543050207
54104,2019-07-18,1975.6186123382358
54105,2019-07-18,1992.8917968275782
54106,2019-07-18,2010.1649813169206
54107,2019-07-18,2027.438165806263
54108,2019-07-18,2044.7113502955763
54109,2019-07-18,2053.7105568549014
54110,2019-07-18,2062.7097634142556
54111,2019-07-18,2071.7089699735807
54112,2019-07-18,2080.708176532906
54113,2019-07-18,2084.5075198810373
54114,2019-07-18,2088.306863229169
54115,2019-07-18,2092.1062065773003
54116,2019-07-18,2095.9055499254027
54117,2019-07-18,2095.2576996914577
54118,2019-07-18,2094.6098494575417
54119,2019-07-18,2093.9619992235966
54120,2019-07-18,2093.3141489896225
